cik_str,ticker,title
0001137547,UBFO,UNITED SECURITY BANCSHARES
0001814974,BBXIA,"BBX Capital, Inc."
0001001115,GEOS,GEOSPACE TECHNOLOGIES CORP
0001822912,ADER,26 Capital Acquisition Corp.
0001488039,ATOS,"ATOSSA THERAPEUTICS, INC."
0001482554,HFUS,Hartford Great Health Corp.
0000101984,UEIC,UNIVERSAL ELECTRONICS INC
0001865468,KACL,Kairous Acquisition Corp. Ltd
0000850033,BPT,BP PRUDHOE BAY ROYALTY TRUST
0001641229,FFMGF,First Mining Gold Corp.
0001914605,ECBK,"ECB Bancorp, Inc. /MD/"
0000759828,JHI,JOHN HANCOCK INVESTORS TRUST
0000023111,CTG,COMPUTER TASK GROUP INC
0001855555,ENER,ACCRETION ACQUISITION CORP.
0001780201,LVLU,"Lulu's Fashion Lounge Holdings, Inc."
0001752828,CELU,Celularity Inc
0001580864,VRM,"Vroom, Inc."
0001742927,RVPH,"REVIVA PHARMACEUTICALS HOLDINGS, INC."
0001852019,IXAQ,IX Acquisition Corp.
0001334325,CODA,"Coda Octopus Group, Inc."
0001830795,QFTA,Quantum FinTech Acquisition Corp
0000793040,ECF,ELLSWORTH GROWTH & INCOME FUND LTD
0000737875,FKYS,FIRST KEYSTONE CORP
0001852749,XFIN,ExcelFin Acquisition Corp.
0001391127,EGIO,"Edgio, Inc."
0000874396,LCUT,"LIFETIME BRANDS, INC"
0001439725,BDSX,BIODESIX INC
0001514281,MITT,"AG Mortgage Investment Trust, Inc."
0001853044,WWAC,Worldwide Webb Acquisition Corp.
0001787414,BSBK,Bogota Financial Corp.
0000810943,PCF,HIGH INCOME SECURITIES FUND
0000036840,FREVS,FIRST REAL ESTATE INVESTMENT TRUST OF NEW JERSEY
0000813623,SWZ,"SWISS HELVETIA FUND, INC."
0001518715,HMST,"HomeStreet, Inc."
0001825473,PRSR,Prospector Capital Corp.
0001811115,RNLX,Renalytix plc
0001844452,LUNR,"Intuitive Machines, Inc."
0000315131,PHX,PHX MINERALS INC.
0001888151,BCAN,BYND CANNASOFT ENTERPRISES INC.
0001906133,FGMC,FG Merger Corp.
0001527762,MFH,Mercurity Fintech Holding Inc.
0000908187,PCM,"PCM FUND, INC."
0001333835,CASA,Casa Systems Inc
0001386570,CDXC,ChromaDex Corp.
0000865400,GSVRF,GUANAJUATO SILVER CO LTD
0001556727,FNWB,First Northwest Bancorp
0001750735,MRBK,Meridian Corp
0001590418,FCUV,FOCUS UNIVERSAL INC.
0001562463,INBK,First Internet Bancorp
0000845606,CXE,MFS HIGH INCOME MUNICIPAL TRUST
0001816017,SPIR,"Spire Global, Inc."
0001282648,BATL,BATTALION OIL CORP
0001753162,FTHM,Fathom Holdings Inc.
0001530766,BSGM,"BioSig Technologies, Inc."
0001534969,SERA,"SERA PROGNOSTICS, INC."
0001648636,TRLEF,Trillion Energy International Inc.
0000779336,IAF,"ABRDN AUSTRALIA EQUITY FUND, INC."
0001772720,SPRU,SPRUCE POWER HOLDING CORP
0001937737,MLEC,Moolec Science SA
0000882300,SBI,WESTERN ASSET INTERMEDIATE MUNI FUND INC.
0000811922,MGF,MFS GOVERNMENT MARKETS INCOME TRUST
0000875582,NTIC,NORTHERN TECHNOLOGIES INTERNATIONAL CORP
0001226616,MNOV,MEDICINOVA INC
0001627281,CLLS,Cellectis S.A.
0001853436,MPRA,Mercato Partners Acquisition Corp
0001628945,HLTH,Cue Health Inc.
0001502557,KPEA,Kun Peng International Ltd.
0001833769,HYPR,"Hyperfine, Inc."
0001865506,ESAC,ESGEN Acquisition Corp
0001843988,TWOA,two
0000931584,USAP,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC
0001509397,LOMLF,Lion One Metals Ltd.
0001442236,QRHC,Quest Resource Holding Corp
0001449794,EMYB,"Embassy Bancorp, Inc."
0001532286,NINE,"Nine Energy Service, Inc."
0001141688,LARK,LANDMARK BANCORP INC
0001839998,DTOC,Digital Transformation Opportunities Corp.
0001006837,VATE,INNOVATE Corp.
0001354866,BYRN,Byrna Technologies Inc.
0000084129,RAD,RITE AID CORP
0001783875,FFNTF,4Front Ventures Corp.
0000031107,EML,EASTERN CO
0001517767,VCIF,Vertical Capital Income Fund
0001821606,TMKR,Tastemaker Acquisition Corp.
0001834755,SLAC,Social Leverage Acquisition Corp I
0000804563,BMBN,BENCHMARK BANKSHARES INC
0001880438,ANTX,"AN2 Therapeutics, Inc."
0001831006,BLUA,BlueRiver Acquisition Corp.
0001838716,GNTA,Genenta Science S.p.A.
0001080259,TCLRY,Technicolor
0001305767,PHD,"Pioneer Floating Rate Fund, Inc."
0001837248,SDAC,Sustainable Development Acquisition I Corp.
0001114927,FNRN,FIRST NORTHERN COMMUNITY BANCORP
0001365767,ALLT,Allot Ltd.
0001785530,HOWL,"Werewolf Therapeutics, Inc."
0001488917,ELMD,"Electromed, Inc."
0001722438,DOMA,"Doma Holdings, Inc."
0001575434,VERY,"Vericity, Inc."
0001447051,TBNK,Territorial Bancorp Inc.
0001070680,CFBK,CF BANKSHARES INC.
0001855485,FLAG,"First Light Acquisition Group, Inc."
0001817868,JAQC,Jupiter Acquisition Corp
0001844505,GIA,"GigCapital5, Inc."
0001856365,FINW,Finwise Bancorp
0001794276,YCQH,YCQH Agricultural Technology Co. Ltd
0001533998,DRIO,DarioHealth Corp.
0001223389,CONN,CONNS INC
0001474903,BGSF,"BGSF, INC."
0000924383,GNSS,Genasys Inc.
0001719395,EAR,"Eargo, Inc."
0001841144,HWKZ,Hawks Acquisition Corp
0000899394,HRBR,"HARBOR DIVERSIFIED, INC."
0001201792,APEI,AMERICAN PUBLIC EDUCATION INC
0001838293,CHAA,Catcha Investment Corp
0000919864,FNWD,Finward Bancorp
0001548536,SZSMF,Santacruz Silver Mining Ltd.
0001040161,PXLW,"PIXELWORKS, INC"
0001729997,GDLC,Grayscale Digital Large Cap Fund LLC
0001849475,NCAC,Newcourt Acquisition Corp
0001501756,ADVM,"Adverum Biotechnologies, Inc."
0001620463,ATHA,"Athira Pharma, Inc."
0001872529,MDXH,MDxHealth SA
0000715446,ANIX,Anixa Biosciences Inc
0001955104,ZAPP,Zapp Electric Vehicles Group Ltd
0001857030,INCR,Intercure Ltd.
0001077640,WMLLF,Wealth Minerals Ltd.
0001710340,ETON,"Eton Pharmaceuticals, Inc."
0001378701,GDL,GDL FUND
0000832090,PTRS,PARTNERS BANCORP
0001746967,RMI,"RiverNorth Opportunistic Municipal Income Fund, Inc."
0001847409,HITI,High Tide Inc.
0000095552,SUP,SUPERIOR INDUSTRIES INTERNATIONAL INC
0001850266,AKLI,"Akili, Inc."
0001682639,EYEN,"EYENOVIA, INC."
0001705012,FAT,"Fat Brands, Inc"
0001839610,IPVF,InterPrivate III Financial Partners Inc.
0000882071,PFO,Flaherty & Crumrine PREFERRED & INCOME OPPORTUNITY FUND INC
0001808997,AOUT,"American Outdoor Brands, Inc."
0000706863,UNB,UNION BANKSHARES INC
0001041368,RVSB,RIVERVIEW BANCORP INC
0001824036,IDBA,IDEX Biometrics ASA
0001828748,ASFH,ASIAFIN HOLDINGS CORP.
0000880417,CSBB,"CSB Bancorp, Inc."
0001541119,SFBC,"Sound Financial Bancorp, Inc."
0001656536,DBTX,"Decibel Therapeutics, Inc."
0001093672,PEBK,PEOPLES BANCORP OF NORTH CAROLINA INC
0001830029,ADEX,Adit EdTech Acquisition Corp.
0001478454,EBMT,"Eagle Bancorp Montana, Inc."
0001818605,DIST,Distoken Acquisition Corp
0001597313,VRAY,"ViewRay, Inc."
0001585855,GGZ,Gabelli Global Small & Mid Cap Value Trust
0001869673,BACA,Berenson Acquisition Corp. I
0001462418,ASPS,ALTISOURCE PORTFOLIO SOLUTIONS S.A.
0001683553,SPRB,"SPRUCE BIOSCIENCES, INC."
0000095953,ACNT,ASCENT INDUSTRIES CO.
0001898601,IPX,IPERIONX Ltd
0001605301,CBFV,"CB Financial Services, Inc."
0001560672,EARN,Ellington Residential Mortgage REIT
0000718413,CMTV,COMMUNITY BANCORP /VT
0001848898,VCXA,10X Capital Venture Acquisition Corp. II
0001095315,PFSW,PFSWEB INC
0001178253,SCYX,SCYNEXIS INC
0001867443,CNGL,Canna-Global Acquisition Corp
0001814329,ASTR,"Astra Space, Inc."
0001401564,FFNW,"First Financial Northwest, Inc."
0001857855,FNVT,Finnovate Acquisition Corp.
0000355379,MDWT,MIDWEST HOLDING INC.
0001302028,MNTX,"Manitex International, Inc."
0001134115,THM,INTERNATIONAL TOWER HILL MINES LTD
0001841125,GAMC,Golden Arrow Merger Corp.
0001445831,NPFC,Newpoint Financial Corp
0000830271,NMI,NUVEEN MUNICIPAL INCOME FUND INC
0000832480,UTGN,UTG INC
0001892922,MARX,Mars Acquisition Corp.
0001547546,LFT,"Lument Finance Trust, Inc."
0000009521,BCV,BANCROFT FUND LTD
0001741257,BFGX,"BANGFU TECHNOLOGY GROUP CO., LTD."
0000065596,SIEB,SIEBERT FINANCIAL CORP
0001927719,CRGO,Freightos Ltd
0001133416,GALT,GALECTIN THERAPEUTICS INC
0000897419,NMT,NUVEEN MASSACHUSETTS QUALITY MUNICIPAL INCOME FUND
0001800392,MLGO,MicroAlgo Inc.
0001303942,BFIN,BankFinancial CORP
0001823826,ARBG,Aequi Acquisition Corp.
0001946021,HSPO,Horizon Space Acquisition I Corp.
0001855168,WRAC,Williams Rowland Acquisition Corp.
0001716951,OCCI,"OFS Credit Company, Inc."
0001937891,ATMV,AlphaVest Acquisition Corp.
0001861233,ILLM,AcuityAds Holdings Inc.
0001748907,ORTX,Orchard Therapeutics plc
0001930179,ARBB,ARB IOT Group Ltd
0000719402,FXNC,FIRST NATIONAL CORP /VA/
0001513818,ARAV,"Aravive, Inc."
0000834285,FRBK,REPUBLIC FIRST BANCORP INC
0001610820,BCTX,BriaCell Therapeutics Corp.
0001501078,OFED,Oconee Federal Financial Corp.
0001051343,CWBC,COMMUNITY WEST BANCSHARES /
0001894370,HMAC,Hainan Manaslu Acquisition Corp.
0001882078,ARIZ,Arisz Acquisition Corp.
0000716634,RDI,READING INTERNATIONAL INC
0001844817,AACI,Armada Acquisition Corp. I
0001828185,VACC,Vaccitech plc
0001889106,ATMC,ALPHATIME ACQUISITION CORP
0001862068,RBT,"Rubicon Technologies, Inc."
0000037472,FLXS,FLEXSTEEL INDUSTRIES INC
0001392694,SURG,"SurgePays, Inc."
0001850902,TKNO,"Alpha Teknova, Inc."
0001671284,BHG,Bright Health Group Inc.
0001496292,IHD,Voya Emerging Markets High Dividend Equity Fund
0001506488,NXG,NXG NextGen Infrastructure Income Fund
0001701108,SPRO,"Spero Therapeutics, Inc."
0001843588,REE,REE Automotive Ltd.
0001769624,AGBA,AGBA Group Holding Ltd.
0001398972,ERDCF,Erdene Resource Development Corp
0001556266,GLG,"TD Holdings, Inc."
0000863894,VERU,VERU INC.
0001505155,UPLD,"Upland Software, Inc."
0000866643,JDVB,JD BANCSHARES INC
0001882464,MSSA,Metal Sky Star Acquisition Corp
0001279014,ERH,ALLSPRING UTILITIES & HIGH INCOME FUND
0001748137,NEOV,NeoVolta Inc.
0001909747,JUSHF,Jushi Holdings Inc.
0001498403,BLRX,BioLineRx Ltd.
0001840425,BLAC,Bellevue Life Sciences Acquisition Corp.
0001835856,AURC,Aurora Acquisition Corp.
0001837607,PMGM,Priveterra Acquisition Corp.
0001593984,MDWD,MediWound Ltd.
0001831978,NBST,Newbury Street Acquisition Corp
0001790177,RFM,"RiverNorth Flexible Municipal Income Fund, Inc."
0001070732,EVF,EATON VANCE SENIOR INCOME TRUST
0001119774,CGEN,COMPUGEN LTD
0000847538,CPKF,CHESAPEAKE FINANCIAL SHARES INC
0000767405,SBFG,"SB FINANCIAL GROUP, INC."
0000093314,VNRX,VOLITIONRX LTD
0001825962,QDRO,Quadro Acquisition One Corp.
0000002098,ACU,ACME UNITED CORP
0001907223,RWOD,Redwoods Acquisition Corp.
0001934945,TBMC,Trailblazer Merger Corp I
0001582554,MTNB,"Matinas BioPharma Holdings, Inc."
0000846596,KSM,DWS STRATEGIC MUNICIPAL INCOME TRUST
0001930510,VCIG,VCI Global Ltd
0001008586,STRM,STREAMLINE HEALTH SOLUTIONS INC.
0001846235,IMAQ,International Media Acquisition Corp.
0000054187,MAYS,MAYS J W INC
0001158172,SCOR,"COMSCORE, INC."
0001057083,PCTI,PC TEL INC
0001844981,APAC,StoneBridge Acquisition Corp.
0001862463,INAQ,Insight Acquisition Corp. /DE
0001178711,PRTK,"Paratek Pharmaceuticals, Inc."
0001871149,RGF,"Real Good Food Company, Inc."
0001741830,KRON,"Kronos Bio, Inc."
0001496690,BCRD,"BlueOne Card, Inc."
0000795800,PNRLF,Premium Nickel Resources Ltd.
0001944902,OMH,Ohmyhome Ltd
0001527753,PSNL,"Personalis, Inc."
0001578453,DLNG,Dynagas LNG Partners LP
0001785345,LABP,"Landos Biopharma, Inc."
0001285650,CGO,CALAMOS GLOBAL TOTAL RETURN FUND
0001870778,OHAA,Opy Acquisition Corp. I
0001854078,RLFTY,Relief Therapeutics Holding SA
0001832765,EAC,Edify Acquisition Corp.
0001849294,FRLA,Fortune Rise Acquisition Corp
0001367859,CZWI,Citizens Community Bancorp Inc.
0000763907,FUNC,FIRST UNITED CORP/MD/
0001576340,CEN,CENTER COAST BROOKFIELD MLP & ENERGY INFRASTRUCTURE FUND
0001831270,BITE,Bite Acquisition Corp.
0001822366,ALTU,Altitude Acquisition Corp.
0001435508,FSFG,"First Savings Financial Group, Inc."
0001858180,PNAC,Prime Number Acquisition I Corp.
0001421642,MSCLF,Satellos Bioscience Inc.
0000809844,CMU,MFS HIGH YIELD MUNICIPAL TRUST
0001662684,KULR,"KULR Technology Group, Inc."
0001831964,NRAC,NORTHERN REVIVAL ACQUISITION Corp
0001828972,BZFD,"BuzzFeed, Inc."
0001553643,RLMD,"RELMADA THERAPEUTICS, INC."
0001839530,CFFE,CF Acquisition Corp. VIII
0001286973,USAS,Americas Gold & Silver Corp
0001512717,THTX,Theratechnologies Inc.
0000814586,LWAY,"Lifeway Foods, Inc."
0001832136,OSI,Osiris Acquisition Corp.
0001329606,CETY,"Clean Energy Technologies, Inc."
0001510593,XNET,Xunlei Ltd
0001835800,PICC,Pivotal Investment Corp III
0001788717,FXLV,F45 Training Holdings Inc.
0001739426,RVLP,RVL Pharmaceuticals plc
0001838831,DISA,Disruptive Acquisition Corp I
0000002178,AE,"ADAMS RESOURCES & ENERGY, INC."
0000024090,CIA,"CITIZENS, INC."
0001820875,CXAI,CXApp Inc.
0001472215,JLS,Nuveen Mortgage & Income Fund/MA/
0001224133,MCHX,MARCHEX INC
0001853112,GENQ,Genesis Unicorn Capital Corp.
0001448397,SHIP,Seanergy Maritime Holdings Corp.
0001841761,GROV,"Grove Collaborative Holdings, Inc."
0001500305,SPGX,Sustainable Projects Group Inc.
0001520358,MMMB,"MamaMancini's Holdings, Inc."
0001230058,KANP,KAANAPALI LAND LLC
0001131554,SNCR,SYNCHRONOSS TECHNOLOGIES INC
0001888734,GLLI,GLOBALINK INVESTMENT INC.
0001842384,BLNG,Belong Acquisition Corp.
0001321834,MYMD,"MyMD Pharmaceuticals, Inc."
0001840233,XLO,"Xilio Therapeutics, Inc."
0001844149,PCCT,Perception Capital Corp. II
0001621832,AQMS,"Aqua Metals, Inc."
0001438893,GNT,"GAMCO Natural Resources, Gold & Income Trust"
0001826667,MTAC,MedTech Acquisition Corp
0000806172,SOTK,SONO TEK CORP
0000948368,PSBQ,PSB HOLDINGS INC /WI/
0001697851,REKR,"Rekor Systems, Inc."
0000047307,CRAWA,CRAWFORD UNITED Corp
0000316888,ASM,AVINO SILVER & GOLD MINES LTD
0001831874,IRAA,Iris Acquisition Corp
0001401914,DARE,"Dare Bioscience, Inc."
0001528811,VGI,Virtus Global Multi-Sector Income Fund
0001098009,AAGH,America Great Health
0001120370,BWEN,"BROADWIND, INC."
0001768446,ELYM,"Eliem Therapeutics, Inc."
0001357874,DTIL,PRECISION BIOSCIENCES INC
0001849820,KITT,"Nauticus Robotics, Inc."
0001070296,FCAP,FIRST CAPITAL INC
0001170311,PNI,PIMCO NEW YORK MUNICIPAL INCOME FUND II
0000924719,SMID,SMITH MIDLAND CORP
0001806904,EZGO,EZGO Technologies Ltd.
0000914122,PPIH,"Perma-Pipe International Holdings, Inc."
0001740279,INAB,"IN8BIO, INC."
0001879851,TMTC,TMT Acquisition Corp.
0000798081,LAKE,LAKELAND INDUSTRIES INC
0001684693,SLGL,Sol-Gel Technologies Ltd.
0001869824,SGII,Seaport Global Acquisition II Corp.
0001227636,STIM,"Neuronetics, Inc."
0001858007,GDST,Goldenstone Acquisition Ltd.
0000885732,NXC,NUVEEN CALIFORNIA SELECT TAX FREE INCOME PORTFOLIO
0001509470,SSSS,SURO CAPITAL CORP.
0001785056,TRNR,"Interactive Strength, Inc."
0001838821,ARYD,ARYA Sciences Acquisition Corp IV
0001826671,NIR,"Near Intelligence, Inc."
0000845611,GCV,GABELLI CONVERTIBLE & INCOME SECURITIES FUND INC
0001010470,PROV,PROVIDENT FINANCIAL HOLDINGS INC
0001327273,LYRA,"Lyra Therapeutics, Inc."
0001388126,HNW,"Pioneer Diversified High Income Fund, Inc."
0001631487,CLGN,CollPlant Biotechnologies Ltd
0001740797,TREN,TREND INNOVATIONS HOLDING INC.
0000750558,QNBC,QNB CORP
0001934064,OSA,"ProSomnus, Inc."
0001108205,CRIS,CURIS INC
0001176334,MMLP,MARTIN MIDSTREAM PARTNERS L.P.
0000872912,DCTH,"DELCATH SYSTEMS, INC."
0001509745,LPTX,"LEAP THERAPEUTICS, INC."
0001841425,VGAS,"Verde Clean Fuels, Inc."
0001849380,DKDCA,Data Knights Acquisition Corp.
0000927355,TESS,TESSCO TECHNOLOGIES INC
0001847462,AYRWF,Ayr Wellness Inc.
0001066684,TGLO,THEGLOBE COM INC
0001228627,OCUP,"Ocuphire Pharma, Inc."
0001841004,ATAQ,Altimar Acquisition Corp. III
0001402829,ORN,Orion Group Holdings Inc
0000882508,QUIK,QUICKLOGIC Corp
0000921183,HMNF,HMN FINANCIAL INC
0001355848,GNUS,"Genius Brands International, Inc."
0000072205,NOBH,NOBILITY HOMES INC
0001437925,GMGI,"Golden Matrix Group, Inc."
0001520048,PVL,Permianville Royalty Trust
0001756701,LNKB,"LINKBANCORP, Inc."
0001789769,TIL,"Instil Bio, Inc."
0001863460,PPHP,PHP Ventures Acquisition Corp.
0001845799,CULL,"Cullman Bancorp, Inc. /MD/"
0001376227,UNG,"United States Natural Gas Fund, LP"
0001085243,VTSI,"VirTra, Inc"
0000835662,AIXN,"AiXin Life International, Inc."
0000058361,LEE,"LEE ENTERPRISES, Inc"
0001890671,DUET,DUET Acquisition Corp.
0001881741,AOGO,Arogo Capital Acquisition Corp.
0000740971,OPOF,OLD POINT FINANCIAL CORP
0001842356,PET,Wag! Group Co.
0001707919,CENN,CENNTRO ELECTRIC GROUP Ltd
0001751783,RBKB,"Rhinebeck Bancorp, Inc."
0001782594,GTH,Genetron Holdings Ltd
0001318025,PGP,PIMCO Global StocksPLUS & Income Fund
0001823406,AFBI,"Affinity Bancshares, Inc."
0001820175,OCAX,OCA Acquisition Corp.
0001842556,HNRA,HNR Acquisition Corp.
0001045742,LIVE,LIVE VENTURES Inc
0001360565,WFCF,"Where Food Comes From, Inc."
0001722387,ITRG,Integra Resources Corp.
0001282957,GLU,GABELLI GLOBAL UTILITY & INCOME TRUST
0001609065,PBHC,"Pathfinder Bancorp, Inc."
0001437479,ENBP,ENB Financial Corp
0001819516,UP,Wheels Up Experience Inc.
0001584549,VFF,"Village Farms International, Inc."
0001662244,CYT,"Cyteir Therapeutics, Inc."
0001770088,WIMI,WiMi Hologram Cloud Inc.
0001408201,TPZ,TORTOISE POWER & ENERGY INFRASTRUCTURE FUND INC
0001209028,AAIC,Arlington Asset Investment Corp.
0001805651,MKTW,"MARKETWISE, INC."
0001829280,FORA,Forian Inc.
0001850906,OMIC,"Singular Genomics Systems, Inc."
0001672886,ZHYBF,Zhong Yuan Bio-Technology Holdings Ltd
0000069422,INTG,INTERGROUP CORP
0001600132,BLPH,"Bellerophon Therapeutics, Inc."
0001543418,TMQ,Trilogy Metals Inc.
0000894871,AREN,"Arena Group Holdings, Inc."
0001874252,MYNZ,MAINZ BIOMED N.V.
0001929231,PLTN,Plutonian Acquisition Corp.
0000353184,AIRT,AIR T INC
0001509261,RZLT,"Rezolute, Inc."
0001880151,LIBY,Liberty Resources Acquisition Corp.
0001783328,TCRX,"TScan Therapeutics, Inc."
0000918541,NNBR,NN INC
0000866095,JEQ,"ABRDN JAPAN EQUITY FUND, INC."
0001936702,CETU,Cetus Capital Acquisition Corp.
0001007273,BKSC,BANK OF SOUTH CAROLINA CORP
0001909417,SLNA,SELINA HOSPITALITY PLC
0001481028,HYSR,"SUNHYDROGEN, INC."
0001651944,DMTK,"DermTech, Inc."
0000714712,JUVF,JUNIATA VALLEY FINANCIAL CORP
0001945422,OAKU,Oak Woods Acquisition Corp
0001117171,CBAT,"CBAK Energy Technology, Inc."
0000933034,STRT,STRATTEC SECURITY CORP
0001556263,SYRS,"Syros Pharmaceuticals, Inc."
0000818677,SFDL,SECURITY FEDERAL CORP
0001280776,IMUX,"IMMUNIC, INC."
0001883962,ALOR,ALSP Orchid Acquisition Corp I
0001838000,SWSS,Springwater Special Situations Corp.
0000843006,ISDR,ISSUER DIRECT CORP
0001823857,VHAQ,Viveon Health Acquisition Corp.
0001606268,VIA,"Via Renewables, Inc."
0000828146,LINK,INTERLINK ELECTRONICS INC
0001697532,APLT,Applied Therapeutics Inc.
0001884164,KWIK,"KwikClick, Inc."
0000006207,AXR,AMREP CORP.
0000879535,DTF,DTF TAX-FREE INCOME 2028 TERM FUND INC
0001401040,DMAC,DiaMedica Therapeutics Inc.
0000039092,FRD,FRIEDMAN INDUSTRIES INC
0001847607,RFAC,RF Acquisition Corp.
0001141197,PED,PEDEVCO CORP
0000750574,AUBN,"AUBURN NATIONAL BANCORPORATION, INC"
0001213037,CRDF,"Cardiff Oncology, Inc."
0000862651,INVU,"Investview, Inc."
0000948708,SMSI,"SMITH MICRO SOFTWARE, INC."
0001822791,CLNN,Clene Inc.
0001723069,TLSA,Tiziana Life Sciences Ltd
0001758009,QUBT,Quantum Computing Inc.
0001429260,FBIO,"Fortress Biotech, Inc."
0001848821,GTAC,Global Technology Acquisition Corp. I
0000727207,AXDX,"Accelerate Diagnostics, Inc"
0001863181,HPLT,Home Plate Acquisition Corp
0000093676,SCX,STARRETT L S CO
0001866838,IGTA,Inception Growth Acquisition Ltd
0001400897,SRV,NXG Cushing Midstream Energy Fund
0001490349,PFX,PhenixFIN Corp
0000783324,VGZ,VISTA GOLD CORP
0001870404,PBAX,PHOENIX BIOTECH ACQUISITION CORP.
0001514443,AGSS,"AMERIGUARD SECURITY SERVICES, INC."
0000202947,CPTP,CAPITAL PROPERTIES INC /RI/
0001861063,AQU,Aquaron Acquisition Corp.
0001835615,MHUA,"Meihua International Medical Technologies Co., Ltd."
0001867834,BRAG,Bragg Gaming Group Inc.
0001563665,BSTG,"Biostage, Inc."
0000855683,MLSS,MILESTONE SCIENTIFIC INC.
0001753217,JHAA,Nuveen Corporate Income 2023 Target Term Fund
0001634117,BNED,"Barnes & Noble Education, Inc."
0001017303,TACT,TRANSACT TECHNOLOGIES INC
0001894210,QOMO,Qomolangma Acquisition Corp.
0000071557,NUVR,"Nuvera Communications, Inc."
0001579157,VNCE,VINCE HOLDING CORP.
0001821146,BWAC,Better World Acquisition Corp.
0001875257,LIVB,LIV Capital Acquisition Corp. II
0001689657,CELL,PhenomeX Inc.
0000948320,LFMD,"LifeMD, Inc."
0001900679,TETE,Technology & Telecommunication Acquisition Corp
0001558740,WNLV,Winvest Group Ltd
0001833498,RCLF,Rosecliff Acquisition Corp I
0001817565,FXCO,Financial Strategies Acquisition Corp.
0001602409,FNGR,"FingerMotion, Inc."
0001075706,CIZN,CITIZENS HOLDING CO /MS/
0001852973,OXUS,Oxus Acquisition Corp.
0001641489,VTVT,vTv Therapeutics Inc.
0001720446,ZEPP,Zepp Health Corp
0001807707,APPH,"AppHarvest, Inc."
0001791725,HUDI,"Huadi International Group Co., Ltd."
0001043186,SLNG,"Stabilis Solutions, Inc."
0001332551,ACR,ACRES Commercial Realty Corp.
0001847513,TRON,CORNER GROWTH ACQUISITION CORP. 2
0001490596,GVXXF,GoviEx Uranium Inc.
0001473086,OXBC,Oxford Bank Corp
0001445942,TMRC,Texas Mineral Resources Corp.
0001456189,LEAT,Leatt Corp
0001393781,QIND,Quality Industrial Corp.
0001641281,BOLT,"Bolt Biotherapeutics, Inc."
0000811211,UNIB,UNIVERSITY BANCORP INC /DE/
0001385632,IAE,Voya Asia Pacific High Dividend Equity Income Fund
0001715925,IPA,ImmunoPrecise Antibodies Ltd.
0000875657,ULBI,ULTRALIFE CORP
0000730255,CAMP,CalAmp Corp.
0001834045,VWE,"Vintage Wine Estates, Inc."
0001074692,CEV,EATON VANCE CALIFORNIA MUNICIPAL INCOME TRUST
0001588972,SCTL,"Societal CDMO, Inc."
0001001171,BYFC,BROADWAY FINANCIAL CORP DE
0001752474,KLDI,KLDiscovery Inc.
0001101396,DLA,"DELTA APPAREL, INC"
0000740806,FMBM,F&M BANK CORP
0001679033,JPT,Nuveen Preferred & Income Fund
0001288795,GLV,Clough Global Dividend & Income Fund
0001854233,EGLX,Enthusiast Gaming Holdings Inc. / Canada
0001850398,TCBC,"TC Bancshares, Inc."
0000810332,MESA,MESA AIR GROUP INC
0001501103,EDF,Virtus Stone Harbor Emerging Markets Income Fund
0001489874,GGROU,Golden Growers Cooperative
0001160791,GORO,GOLD RESOURCE CORP
0001718405,HYMC,HYCROFT MINING HOLDING CORP
0001120970,LODE,Comstock Inc.
0001447380,MFON,MOBIVITY HOLDINGS CORP.
0001914805,BANL,CBL International Ltd
0001453593,XTNT,"Xtant Medical Holdings, Inc."
0001337068,MGYR,"Magyar Bancorp, Inc."
0001854445,VRAR,"Glimpse Group, Inc."
0001851182,FHLT,Future Health ESG Corp.
0001936255,FORL,Four Leaf Acquisition Corp
0001896212,MURF,Murphy Canyon Acquisition Corp.
0001140410,PNF,PIMCO NEW YORK MUNICIPAL INCOME FUND
0000716006,YELL,Yellow Corp
0001367408,OILY,Sino American Oil Co
0001586454,PMHG,Prime Meridian Holding Co
0001849058,CLOE,Clover Leaf Capital Corp.
0001867287,LBBB,Lakeshore Acquisition II Corp.
0001827980,EMBK,"Embark Technology, Inc."
0001836176,FATH,Fathom Digital Manufacturing Corp
